Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
1,Fri Aug 9 2019,Liverpool FC,04-Jan,Norwich City FC,2019,Aug,9,9/Aug/2019,Fri,5,4,1,Liverpool FC
1,Sat Aug 10 2019,West Ham United FC,0-5,Manchester City FC,2019,Aug,10,10/Aug/2019,Sat,5,0,5,Manchester City FC
1,Sat Aug 10 2019,Burnley FC,3-0,Southampton FC,2019,Aug,10,10/Aug/2019,Sat,3,3,0,Burnley FC
1,Sat Aug 10 2019,AFC Bournemouth,01-Jan,Sheffield United FC,2019,Aug,10,10/Aug/2019,Sat,2,1,1,Draw
1,Sat Aug 10 2019,Crystal Palace FC,0-0,Everton FC,2019,Aug,10,10/Aug/2019,Sat,0,0,0,Draw
1,Sat Aug 10 2019,Watford FC,0-3,Brighton & Hove Albion FC,2019,Aug,10,10/Aug/2019,Sat,3,0,3,Brighton & Hove Albion FC
1,Sat Aug 10 2019,Tottenham Hotspur FC,03-Jan,Aston Villa FC,2019,Aug,10,10/Aug/2019,Sat,4,3,1,Tottenham Hotspur FC
1,Sun Aug 11 2019,Leicester City FC,0-0,Wolverhampton Wanderers FC,2019,Aug,11,11/Aug/2019,Sun,0,0,0,Draw
1,Sun Aug 11 2019,Newcastle United FC,0-1,Arsenal FC,2019,Aug,11,11/Aug/2019,Sun,1,0,1,Arsenal FC
1,Sun Aug 11 2019,Manchester United FC,4-0,Chelsea FC,2019,Aug,11,11/Aug/2019,Sun,4,4,0,Manchester United FC
2,Sat Aug 17 2019,Arsenal FC,02-Jan,Burnley FC,2019,Aug,17,17/Aug/2019,Sat,3,2,1,Arsenal FC
2,Sat Aug 17 2019,Everton FC,1-0,Watford FC,2019,Aug,17,17/Aug/2019,Sat,1,1,0,Everton FC
2,Sat Aug 17 2019,Brighton & Hove Albion FC,01-Jan,West Ham United FC,2019,Aug,17,17/Aug/2019,Sat,2,1,1,Draw
2,Sat Aug 17 2019,Aston Villa FC,01-Feb,AFC Bournemouth,2019,Aug,17,17/Aug/2019,Sat,3,1,2,AFC Bournemouth
2,Sat Aug 17 2019,Norwich City FC,03-Jan,Newcastle United FC,2019,Aug,17,17/Aug/2019,Sat,4,3,1,Norwich City FC
2,Sat Aug 17 2019,Southampton FC,01-Feb,Liverpool FC,2019,Aug,17,17/Aug/2019,Sat,3,1,2,Liverpool FC
2,Sat Aug 17 2019,Manchester City FC,02-Feb,Tottenham Hotspur FC,2019,Aug,17,17/Aug/2019,Sat,4,2,2,Draw
2,Sun Aug 18 2019,Sheffield United FC,1-0,Crystal Palace FC,2019,Aug,18,18/Aug/2019,Sun,1,1,0,Sheffield United FC
2,Sun Aug 18 2019,Chelsea FC,01-Jan,Leicester City FC,2019,Aug,18,18/Aug/2019,Sun,2,1,1,Draw
2,Mon Aug 19 2019,Wolverhampton Wanderers FC,01-Jan,Manchester United FC,2019,Aug,19,19/Aug/2019,Mon,2,1,1,Draw
3,Fri Aug 23 2019,Aston Villa FC,2-0,Everton FC,2019,Aug,23,23/Aug/2019,Fri,2,2,0,Aston Villa FC
3,Sat Aug 24 2019,Norwich City FC,02-Mar,Chelsea FC,2019,Aug,24,24/Aug/2019,Sat,5,2,3,Chelsea FC
3,Sat Aug 24 2019,Brighton & Hove Albion FC,0-2,Southampton FC,2019,Aug,24,24/Aug/2019,Sat,2,0,2,Southampton FC
3,Sat Aug 24 2019,Manchester United FC,01-Feb,Crystal Palace FC,2019,Aug,24,24/Aug/2019,Sat,3,1,2,Crystal Palace FC
3,Sat Aug 24 2019,Sheffield United FC,01-Feb,Leicester City FC,2019,Aug,24,24/Aug/2019,Sat,3,1,2,Leicester City FC
3,Sat Aug 24 2019,Watford FC,01-Mar,West Ham United FC,2019,Aug,24,24/Aug/2019,Sat,4,1,3,West Ham United FC
3,Sat Aug 24 2019,Liverpool FC,03-Jan,Arsenal FC,2019,Aug,24,24/Aug/2019,Sat,4,3,1,Liverpool FC
3,Sun Aug 25 2019,AFC Bournemouth,01-Mar,Manchester City FC,2019,Aug,25,25/Aug/2019,Sun,4,1,3,Manchester City FC
3,Sun Aug 25 2019,Tottenham Hotspur FC,0-1,Newcastle United FC,2019,Aug,25,25/Aug/2019,Sun,1,0,1,Newcastle United FC
3,Sun Aug 25 2019,Wolverhampton Wanderers FC,01-Jan,Burnley FC,2019,Aug,25,25/Aug/2019,Sun,2,1,1,Draw
4,Sat Aug 31 2019,Southampton FC,01-Jan,Manchester United FC,2019,Aug,31,31/Aug/2019,Sat,2,1,1,Draw
4,Sat Aug 31 2019,Chelsea FC,02-Feb,Sheffield United FC,2019,Aug,31,31/Aug/2019,Sat,4,2,2,Draw
4,Sat Aug 31 2019,Crystal Palace FC,1-0,Aston Villa FC,2019,Aug,31,31/Aug/2019,Sat,1,1,0,Crystal Palace FC
4,Sat Aug 31 2019,Leicester City FC,03-Jan,AFC Bournemouth,2019,Aug,31,31/Aug/2019,Sat,4,3,1,Leicester City FC
4,Sat Aug 31 2019,Manchester City FC,4-0,Brighton & Hove Albion FC,2019,Aug,31,31/Aug/2019,Sat,4,4,0,Manchester City FC
4,Sat Aug 31 2019,Newcastle United FC,01-Jan,Watford FC,2019,Aug,31,31/Aug/2019,Sat,2,1,1,Draw
4,Sat Aug 31 2019,West Ham United FC,2-0,Norwich City FC,2019,Aug,31,31/Aug/2019,Sat,2,2,0,West Ham United FC
4,Sat Aug 31 2019,Burnley FC,0-3,Liverpool FC,2019,Aug,31,31/Aug/2019,Sat,3,0,3,Liverpool FC
4,Sun Sep 1 2019,Everton FC,03-Feb,Wolverhampton Wanderers FC,2019,Sep,1,1/Sep/2019,Sun,5,3,2,Everton FC
4,Sun Sep 1 2019,Arsenal FC,02-Feb,Tottenham Hotspur FC,2019,Sep,1,1/Sep/2019,Sun,4,2,2,Draw
5,Sat Sep 14 2019,Liverpool FC,03-Jan,Newcastle United FC,2019,Sep,14,14/Sep/2019,Sat,4,3,1,Liverpool FC
5,Sat Sep 14 2019,Sheffield United FC,0-1,Southampton FC,2019,Sep,14,14/Sep/2019,Sat,1,0,1,Southampton FC
5,Sat Sep 14 2019,Manchester United FC,1-0,Leicester City FC,2019,Sep,14,14/Sep/2019,Sat,1,1,0,Manchester United FC
5,Sat Sep 14 2019,Brighton & Hove Albion FC,01-Jan,Burnley FC,2019,Sep,14,14/Sep/2019,Sat,2,1,1,Draw
5,Sat Sep 14 2019,Tottenham Hotspur FC,4-0,Crystal Palace FC,2019,Sep,14,14/Sep/2019,Sat,4,4,0,Tottenham Hotspur FC
5,Sat Sep 14 2019,Wolverhampton Wanderers FC,02-May,Chelsea FC,2019,Sep,14,14/Sep/2019,Sat,7,2,5,Chelsea FC
5,Sat Sep 14 2019,Norwich City FC,03-Feb,Manchester City FC,2019,Sep,14,14/Sep/2019,Sat,5,3,2,Norwich City FC
5,Sun Sep 15 2019,AFC Bournemouth,03-Jan,Everton FC,2019,Sep,15,15/Sep/2019,Sun,4,3,1,AFC Bournemouth
5,Sun Sep 15 2019,Watford FC,02-Feb,Arsenal FC,2019,Sep,15,15/Sep/2019,Sun,4,2,2,Draw
5,Mon Sep 16 2019,Aston Villa FC,0-0,West Ham United FC,2019,Sep,16,16/Sep/2019,Mon,0,0,0,Draw
6,Fri Sep 20 2019,Southampton FC,01-Mar,AFC Bournemouth,2019,Sep,20,20/Sep/2019,Fri,4,1,3,AFC Bournemouth
